TransactionID,id_01,id_12,id_31,DeviceType,DeviceInfo
2994681,0.0,NotFound,firefox 56.0,desktop,rv:56.0
2994683,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994693,-10.0,NotFound,firefox 48.0,desktop,rv:48.0
2994694,-10.0,Found,firefox 48.0,desktop,rv:48.0
2994695,-5.0,NotFound,chrome 62.0,desktop,MacOS
2994697,0.0,NotFound,mobile safari generic,mobile,iOS Device
2994698,-10.0,Found,firefox 48.0,desktop,rv:48.0
2994699,-10.0,NotFound,firefox 48.0,desktop,rv:48.0
2994702,-5.0,NotFound,chrome 62.0,desktop,
2994709,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994714,0.0,NotFound,chrome 62.0 for android,mobile,SAMSUNG-SM-G930A Build/NRD90M
2994715,-5.0,NotFound,chrome 62.0,desktop,Windows
2994716,-45.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2994725,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-N910A Build/MMB29M
2994727,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
2994728,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2994729,-5.0,NotFound,chrome 62.0,desktop,Windows
2994730,-5.0,NotFound,chrome 62.0,desktop,Windows
2994735,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994736,-10.0,Found,firefox 48.0,desktop,rv:48.0
2994738,0.0,NotFound,chrome 62.0,desktop,MacOS
2994739,0.0,NotFound,chrome 61.0,desktop,MacOS
2994743,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994745,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-J327T Build/NRD90M
2994749,-5.0,NotFound,chrome 62.0,desktop,Windows
2994752,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994753,-5.0,NotFound,mobile safari 8.0,mobile,iOS Device
2994754,-10.0,Found,firefox 48.0,desktop,rv:48.0
2994755,-5.0,NotFound,chrome 62.0,desktop,
2994757,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2994759,-5.0,NotFound,firefox 57.0,desktop,Windows
2994761,-5.0,NotFound,firefox 57.0,desktop,Windows
2994762,-10.0,NotFound,firefox 48.0,desktop,rv:48.0
2994772,-5.0,NotFound,safari generic,desktop,MacOS
2994776,0.0,Found,samsung browser 6.2,mobile,SAMSUNG SM-J327T Build/NRD90M
2994784,-5.0,NotFound,chrome 62.0,desktop,Windows
2994789,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2994794,0.0,NotFound,safari generic,desktop,MacOS
2994798,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2994800,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2994803,0.0,NotFound,chrome 56.0,desktop,
2994804,-5.0,NotFound,mobile safari 8.0,mobile,iOS Device
2994806,-5.0,NotFound,edge 16.0,desktop,Windows
2994808,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994815,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994816,-5.0,NotFound,chrome 62.0,desktop,Windows
2994818,-5.0,Found,mobile safari 10.0,mobile,iOS Device
2994820,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2994825,-5.0,NotFound,chrome 62.0,desktop,Windows
2994827,0.0,NotFound,chrome 60.0 for android,mobile,SM-G532M Build/MMB29T
2994837,-10.0,Found,firefox 48.0,desktop,rv:48.0
2994840,-5.0,NotFound,chrome 62.0,desktop,Windows
2994844,-10.0,Found,firefox 48.0,desktop,rv:48.0
2994847,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994860,-5.0,NotFound,chrome 62.0,desktop,Windows
2994865,0.0,NotFound,firefox 52.0,desktop,Windows
2994876,-5.0,NotFound,chrome 62.0,desktop,Windows
2994880,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2994881,-5.0,NotFound,chrome 62.0,desktop,Windows
2994885,-5.0,NotFound,chrome 62.0,desktop,Windows
2994887,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2994890,-5.0,NotFound,chrome 62.0,desktop,Windows
2994892,-5.0,NotFound,opera 49.0,desktop,Windows
2994893,-5.0,Found,chrome 62.0,desktop,Windows
2994900,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2994901,-5.0,NotFound,chrome 62.0,desktop,Windows
2994918,0.0,NotFound,chrome 62.0 for android,mobile,5080A Build/MRA58K
2994928,-5.0,NotFound,firefox 57.0,desktop,Windows
2994936,0.0,NotFound,safari generic,desktop,MacOS
2994943,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2994944,0.0,NotFound,chrome 62.0 for android,mobile,XT1254 Build/MCG24.251-5-5
2994954,0.0,NotFound,edge 13.0,desktop,Windows
2994964,-5.0,NotFound,firefox 57.0,desktop,Windows
2994972,0.0,NotFound,chrome 62.0,desktop,
2994976,-5.0,NotFound,chrome 62.0,desktop,Windows
2994980,-5.0,Found,chrome 62.0,desktop,Windows
2994998,-5.0,NotFound,chrome 62.0,desktop,Windows
2995000,-5.0,NotFound,safari generic,desktop,MacOS
2995011,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995025,-5.0,NotFound,chrome 62.0,desktop,Windows
2995026,-5.0,NotFound,safari generic,desktop,MacOS
2995027,-5.0,NotFound,chrome 62.0,desktop,Windows
2995030,0.0,Found,chrome generic,mobile,KFGIWI Build/LVY48F
2995034,0.0,NotFound,mobile safari 10.0,mobile,iOS Device
2995038,-15.0,NotFound,chrome 61.0,desktop,Windows
2995040,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2995041,-15.0,Found,chrome 61.0,desktop,Windows
2995050,-5.0,Found,chrome 62.0,desktop,Windows
2995063,-5.0,NotFound,chrome 62.0,desktop,Windows
2995065,0.0,NotFound,chrome 62.0,desktop,MacOS
2995066,-5.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2995067,-25.0,NotFound,chrome 62.0,desktop,Windows
2995074,-5.0,NotFound,safari generic,desktop,MacOS
2995075,-25.0,NotFound,mobile safari 11.0,mobile,
2995079,-20.0,NotFound,mobile safari 11.0,mobile,
2995080,-5.0,NotFound,firefox 57.0,desktop,Windows
2995082,-5.0,NotFound,firefox 57.0,desktop,rv:57.0
2995083,0.0,Found,chrome 62.0,desktop,MacOS
2995086,0.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2995089,-20.0,NotFound,mobile safari 11.0,mobile,
2995090,-20.0,NotFound,mobile safari 11.0,mobile,
2995092,-15.0,NotFound,,,
2995095,-20.0,NotFound,mobile safari 11.0,mobile,
2995103,-5.0,Found,chrome 62.0,desktop,Windows
2995109,-40.0,Found,safari generic,desktop,MacOS
2995114,0.0,NotFound,firefox 57.0,desktop,Windows
2995122,-5.0,NotFound,edge 16.0,desktop,Windows
2995125,-5.0,NotFound,chrome 62.0,desktop,Windows
2995137,0.0,NotFound,mobile safari generic,mobile,iOS Device
2995140,-40.0,Found,safari generic,desktop,MacOS
2995141,-10.0,NotFound,firefox 57.0,desktop,Windows
2995144,-5.0,Found,chrome 62.0,desktop,Windows
2995146,-20.0,NotFound,mobile safari 11.0,mobile,
2995149,-10.0,NotFound,firefox 57.0,desktop,Windows
2995157,-10.0,NotFound,firefox 57.0,desktop,Windows
2995159,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2995160,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2995166,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995171,0.0,NotFound,chrome 62.0,desktop,MacOS
2995175,0.0,NotFound,chrome 60.0 for android,mobile,LG-D331 Build/LRX22G
2995176,-5.0,NotFound,chrome 62.0,desktop,Windows
2995181,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995187,-5.0,NotFound,edge 15.0,desktop,Windows
2995196,-5.0,NotFound,other,mobile,MacOS
2995200,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995206,-20.0,NotFound,mobile safari 11.0,mobile,
2995213,-5.0,NotFound,chrome 62.0,desktop,Windows
2995220,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2995226,0.0,NotFound,mobile safari 9.0,mobile,iOS Device
2995228,-5.0,NotFound,chrome 62.0,desktop,Windows
2995231,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995241,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995258,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995259,-5.0,NotFound,chrome 62.0,desktop,Windows
2995261,-5.0,NotFound,chrome 62.0,desktop,Windows
2995262,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995263,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995268,-5.0,NotFound,chrome 62.0,desktop,Windows
2995276,-5.0,NotFound,chrome 62.0,desktop,Windows
2995277,-5.0,NotFound,chrome 62.0,desktop,Windows
2995286,-5.0,NotFound,chrome 62.0 for android,mobile,SM-G930V Build/NRD90M
2995292,0.0,NotFound,chrome generic,mobile,Moto G (4) Build/NPJ25.93-14.5
2995294,-5.0,Found,chrome 62.0 for android,mobile,SM-G930V Build/NRD90M
2995295,-5.0,NotFound,chrome 62.0,desktop,
2995302,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995303,-5.0,NotFound,chrome 62.0,desktop,Windows
2995308,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995322,-40.0,NotFound,Generic/Android 7.0,mobile,rv:57.0
2995326,0.0,NotFound,firefox 48.0,desktop,rv:48.0
2995328,0.0,NotFound,chrome 61.0,desktop,MacOS
2995331,-20.0,NotFound,chrome 62.0,desktop,Windows
2995334,-5.0,NotFound,chrome 62.0,desktop,Windows
2995339,-5.0,NotFound,chrome 62.0,desktop,Windows
2995352,0.0,Found,firefox 48.0,desktop,rv:48.0
2995368,0.0,NotFound,chrome 60.0,desktop,
2995375,-5.0,NotFound,chrome 62.0,desktop,Windows
2995377,-5.0,Found,chrome 62.0,desktop,Windows
2995382,-75.0,NotFound,chrome 62.0 for android,mobile,SM-G950U1 Build/NRD90M
2995386,-75.0,Found,chrome 62.0 for android,mobile,SM-G950U1 Build/NRD90M
2995390,0.0,NotFound,chrome 49.0,desktop,MacOS
2995392,-40.0,NotFound,chrome 62.0 for android,mobile,Pixel
2995396,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995398,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995401,-75.0,Found,chrome 62.0 for android,mobile,SM-G950U1 Build/NRD90M
2995411,-5.0,NotFound,chrome 62.0,desktop,Windows
2995413,0.0,NotFound,chrome 62.0,desktop,MacOS
2995417,0.0,NotFound,chrome 62.0,desktop,MacOS
2995418,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2995429,-75.0,Found,chrome 62.0 for android,mobile,SM-G950U1 Build/NRD90M
2995431,-80.0,Found,chrome 62.0 for android,mobile,SM-G950U1 Build/NRD90M
2995438,-5.0,NotFound,firefox 57.0,desktop,Windows
2995441,-40.0,Found,Generic/Android 7.0,mobile,rv:57.0
2995445,0.0,NotFound,chrome 62.0,desktop,MacOS
2995452,0.0,NotFound,chrome 62.0 for android,mobile,SM-G610M Build/MMB29K
2995473,-5.0,NotFound,chrome 62.0,desktop,Windows
2995474,0.0,NotFound,mobile safari generic,mobile,iOS Device
2995479,0.0,Found,mobile safari generic,mobile,iOS Device
2995481,-25.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2995482,0.0,Found,chrome 62.0,desktop,
2995489,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995499,-20.0,NotFound,chrome 62.0,desktop,Windows
2995504,-20.0,NotFound,chrome 62.0,desktop,Windows
2995513,-5.0,NotFound,edge 16.0,desktop,Windows
2995514,-100.0,NotFound,chrome 62.0,desktop,Windows
2995523,-15.0,NotFound,,,
2995534,-5.0,NotFound,edge 15.0,desktop,Windows
2995544,-5.0,Found,edge 15.0,desktop,Windows
2995546,-5.0,Found,edge 15.0,desktop,Windows
2995548,-5.0,NotFound,firefox 57.0,desktop,Windows
2995553,-5.0,Found,edge 15.0,desktop,Windows
2995556,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995562,-5.0,NotFound,safari generic,desktop,MacOS
2995565,-5.0,NotFound,chrome 62.0,desktop,Windows
2995570,0.0,NotFound,firefox 52.0,desktop,Windows
2995572,-35.0,NotFound,chrome 62.0,desktop,
2995574,-5.0,NotFound,edge 16.0,desktop,Windows
2995576,-5.0,NotFound,chrome 62.0,desktop,Windows
2995579,-5.0,NotFound,firefox 57.0,desktop,Windows
2995587,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995589,0.0,NotFound,chrome 62.0 for android,mobile,SM-G610M Build/MMB29K
2995595,0.0,Found,mobile safari 11.0,mobile,iOS Device
2995602,-10.0,NotFound,chrome 62.0,desktop,Windows
2995604,-25.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995616,-5.0,NotFound,chrome 62.0,desktop,Windows
2995617,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J700M Build/LMY48B
2995623,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2995624,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995629,0.0,Found,chrome 62.0,mobile,
2995634,-5.0,NotFound,chrome 62.0,desktop,Windows
2995638,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995641,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
2995646,0.0,NotFound,chrome 62.0 for android,mobile,SM-G900T Build/MMB29M
2995651,-5.0,NotFound,chrome 62.0,desktop,
2995672,0.0,NotFound,chrome 62.0 for android,mobile,E5606 Build/30.2.A.1.21
2995674,-25.0,NotFound,mobile safari 10.0,mobile,
2995677,-5.0,NotFound,chrome 62.0,desktop,Windows
2995679,-5.0,Found,chrome 62.0,desktop,Windows
2995683,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995685,-5.0,NotFound,chrome 62.0,desktop,Windows
2995688,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995689,-5.0,NotFound,safari generic,desktop,MacOS
2995699,-100.0,NotFound,chrome 62.0,desktop,Windows
2995703,-25.0,NotFound,mobile safari 10.0,mobile,
2995704,0.0,NotFound,chrome 49.0,desktop,MacOS
2995707,0.0,NotFound,chrome 56.0 for android,mobile,Moto Z2 Play Build/NPS26.74-16-1
2995708,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2995710,-20.0,NotFound,mobile safari 11.0,mobile,
2995711,0.0,NotFound,chrome 56.0 for android,mobile,Moto Z2 Play Build/NPS26.74-16-1
2995715,-100.0,NotFound,chrome 62.0,desktop,Windows
2995717,-5.0,NotFound,chrome 62.0,desktop,Windows
2995721,-5.0,NotFound,chrome 61.0,desktop,MacOS
2995730,-25.0,NotFound,mobile safari 10.0,mobile,
2995742,-25.0,NotFound,mobile safari 10.0,mobile,
2995747,-25.0,NotFound,mobile safari 11.0,mobile,
2995748,-15.0,NotFound,,,
2995754,-5.0,NotFound,chrome 62.0,desktop,Windows
2995757,-15.0,NotFound,chrome 61.0,desktop,Windows
2995760,-25.0,NotFound,mobile safari 10.0,mobile,
2995763,0.0,NotFound,safari generic,desktop,
2995764,-15.0,NotFound,chrome 61.0,desktop,Windows
2995766,-5.0,NotFound,edge 15.0,desktop,Windows
2995775,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
2995783,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
2995784,-15.0,NotFound,chrome 61.0,desktop,Windows
2995792,0.0,NotFound,chrome 62.0 for android,mobile,Z410
2995798,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
2995801,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
2995803,-10.0,Found,edge 15.0,desktop,Windows
2995806,-5.0,NotFound,chrome 62.0,desktop,Windows
2995811,-10.0,Found,edge 15.0,desktop,Windows
2995816,-25.0,NotFound,mobile,mobile,
2995824,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995825,-5.0,NotFound,chrome 62.0,desktop,
2995832,-10.0,NotFound,chrome 62.0,desktop,Windows
2995834,-5.0,NotFound,chrome 62.0,desktop,
2995835,0.0,NotFound,mobile safari generic,mobile,
2995838,0.0,NotFound,firefox 56.0,desktop,rv:56.0
2995839,0.0,NotFound,chrome 62.0 for android,mobile,SM-T810 Build/NRD90M
2995840,-15.0,NotFound,chrome 61.0,desktop,Windows
2995844,-5.0,NotFound,edge 15.0,desktop,Windows
2995856,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995858,-5.0,NotFound,chrome 62.0,desktop,Windows
2995861,0.0,NotFound,chrome 61.0,desktop,MacOS
2995876,-5.0,NotFound,safari generic,desktop,MacOS
2995877,-5.0,NotFound,firefox 57.0,desktop,Windows
2995878,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995881,-5.0,NotFound,chrome 62.0,desktop,Windows
2995884,-5.0,NotFound,safari generic,desktop,MacOS
2995900,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995902,-5.0,NotFound,firefox 57.0,desktop,Windows
2995903,-5.0,NotFound,chrome 62.0,desktop,Windows
2995907,-15.0,NotFound,chrome 59.0 for android,mobile,LG-H500 Build/LRX21Y
2995923,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995941,-5.0,NotFound,firefox 57.0,desktop,
2995942,-5.0,NotFound,chrome 62.0,desktop,Windows
2995944,-5.0,NotFound,chrome 62.0,desktop,
2995950,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995952,-5.0,NotFound,chrome 62.0,desktop,Windows
2995953,0.0,NotFound,chrome 61.0,desktop,MacOS
2995959,-5.0,NotFound,edge 16.0,desktop,Windows
2995964,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2995967,-5.0,NotFound,chrome 62.0,desktop,
2995970,0.0,NotFound,chrome 62.0 for android,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
2995971,-5.0,NotFound,chrome 62.0,desktop,
2995972,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2995973,-15.0,NotFound,chrome 62.0,desktop,Windows
2995976,0.0,NotFound,chrome 62.0 for android,mobile,SM-A300H Build/LRX22G
2995979,0.0,NotFound,chrome 62.0 for android,mobile,SM-A300H Build/LRX22G
2995981,-10.0,NotFound,chrome 62.0,desktop,Windows
2995999,0.0,NotFound,chrome 61.0,desktop,MacOS
2996000,-5.0,NotFound,firefox 57.0,desktop,Windows
2996010,0.0,NotFound,chrome 62.0,desktop,MacOS
2996015,-5.0,NotFound,chrome 62.0,desktop,Windows
2996019,-10.0,NotFound,mobile safari 10.0,mobile,iOS Device
2996023,-5.0,Found,mobile safari 10.0,mobile,iOS Device
2996025,0.0,NotFound,chrome 62.0,desktop,MacOS
2996042,0.0,NotFound,chrome 62.0 for ios,mobile,iOS Device
2996046,-5.0,NotFound,edge 16.0,desktop,Windows
2996049,-20.0,NotFound,mobile safari 10.0,mobile,iOS Device
2996052,-20.0,NotFound,mobile safari 10.0,mobile,iOS Device
2996056,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996063,-20.0,Found,mobile safari 10.0,mobile,iOS Device
2996068,-20.0,NotFound,mobile safari 10.0,mobile,iOS Device
2996069,0.0,NotFound,chrome 62.0,mobile,
2996070,0.0,NotFound,chrome 58.0 for android,mobile,P4526A Build/NRD90M
2996075,-5.0,NotFound,edge 15.0,desktop,Windows
2996077,0.0,NotFound,mobile safari 10.0,mobile,iOS Device
2996078,-5.0,NotFound,chrome 61.0,desktop,
2996083,-20.0,Found,mobile safari 10.0,mobile,iOS Device
2996086,0.0,NotFound,chrome 62.0,mobile,
2996089,-5.0,NotFound,chrome 61.0,desktop,
2996094,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996095,-5.0,NotFound,chrome 62.0,desktop,Windows
2996105,0.0,NotFound,mobile safari generic,mobile,iOS Device
2996123,-5.0,NotFound,chrome 62.0,desktop,Windows
2996125,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J700M Build/MMB29K
2996137,-5.0,NotFound,chrome 62.0 for android,mobile,SM-G900F Build/MMB29M
2996145,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996147,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996148,0.0,NotFound,safari generic,desktop,MacOS
2996150,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
2996157,-5.0,NotFound,edge 16.0,desktop,Windows
2996163,0.0,NotFound,chrome generic,mobile,Moto G (4) Build/NPJ25.93-14.7
2996166,-5.0,NotFound,chrome 62.0,desktop,Windows
2996170,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2996171,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996176,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996185,-20.0,NotFound,chrome 62.0,desktop,MacOS
2996186,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
2996189,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996191,-15.0,NotFound,chrome 62.0 for android,mobile,SM-A510M Build/NRD90M
2996198,0.0,NotFound,chrome 62.0 for android,mobile,LG-K410 Build/LRX22G
2996200,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996203,-20.0,NotFound,chrome 62.0,desktop,MacOS
2996208,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2996213,-5.0,NotFound,chrome 62.0 for android,mobile,XT1565
2996220,-50.0,NotFound,chrome 62.0,desktop,Windows
2996221,0.0,NotFound,chrome 62.0 for android,mobile,Blade V6 Max Build/MRA58K
2996230,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996232,-20.0,NotFound,mobile safari 10.0,mobile,iOS Device
2996234,-5.0,NotFound,chrome 62.0,desktop,Windows
2996237,-40.0,NotFound,chrome 62.0 for android,mobile,CAM-L03 Build/HUAWEICAM-L03
2996245,-50.0,NotFound,chrome 62.0,desktop,Windows
2996249,-50.0,NotFound,chrome 62.0,desktop,Windows
2996251,-20.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996252,-5.0,NotFound,chrome 62.0,desktop,Windows
2996253,-20.0,Found,mobile safari 11.0,mobile,iOS Device
2996258,0.0,NotFound,chrome 62.0 for android,mobile,SM-G930V Build/NRD90M
2996263,-35.0,NotFound,chrome 62.0,desktop,
2996267,-5.0,NotFound,chrome 62.0,desktop,Windows
2996271,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996274,-5.0,NotFound,edge 14.0,desktop,Windows
2996275,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2996277,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996279,-5.0,NotFound,chrome 62.0,desktop,Windows
2996287,-5.0,NotFound,chrome 62.0,desktop,Windows
2996305,-5.0,NotFound,chrome 62.0,desktop,Windows
2996307,0.0,NotFound,mobile safari generic,mobile,iOS Device
2996314,-5.0,NotFound,chrome 62.0,desktop,
2996315,-25.0,NotFound,chrome 62.0,desktop,Windows
2996317,0.0,NotFound,chrome 62.0 for android,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
2996326,-5.0,NotFound,firefox 57.0,desktop,Windows
2996331,-5.0,NotFound,chrome 62.0,desktop,Windows
2996339,-5.0,NotFound,safari generic,desktop,MacOS
2996341,-5.0,NotFound,chrome 62.0,desktop,Windows
2996342,-15.0,NotFound,,,
2996347,-5.0,NotFound,chrome 62.0,desktop,Windows
2996356,-25.0,NotFound,safari generic,desktop,
2996365,-25.0,NotFound,safari generic,desktop,
2996368,-25.0,NotFound,safari generic,desktop,
2996371,-5.0,NotFound,safari generic,desktop,MacOS
2996372,0.0,NotFound,chrome 62.0,desktop,MacOS
2996377,-5.0,NotFound,chrome 62.0,desktop,Windows
2996378,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2996381,-5.0,NotFound,chrome 62.0,desktop,
2996385,0.0,NotFound,chrome 62.0,desktop,
2996386,-5.0,NotFound,safari generic,desktop,MacOS
2996391,-100.0,NotFound,chrome 61.0,desktop,Windows
2996394,-25.0,NotFound,safari generic,desktop,
