TransactionID,isFraud,TransactionAmt,ProductCD,card1,card4,addr1,P_emaildomain
2988817,0,30.0,W,10613,visa,441.0,gmail.com
2988818,0,117.0,W,18366,visa,220.0,gmail.com
2988819,0,150.0,W,9003,visa,325.0,
2988820,0,49.0,W,12260,visa,204.0,yahoo.com
2988821,0,107.95,W,16314,mastercard,330.0,comcast.net
2988822,0,67.95,W,4921,visa,184.0,anonymous.com
2988823,0,100.0,R,12781,american express,204.0,anonymous.com
2988824,0,100.0,R,9370,visa,272.0,anonymous.com
2988825,0,67.95,W,3508,mastercard,494.0,yahoo.com
2988826,0,117.0,W,10856,visa,327.0,anonymous.com
2988827,0,99.95,W,12544,visa,184.0,gmail.com
2988828,0,130.5,W,7919,mastercard,315.0,gmail.com
2988829,0,311.95,W,12695,visa,325.0,icloud.com
2988830,0,26.5,W,7919,mastercard,436.0,gmail.com
2988831,0,25.95,W,10057,mastercard,181.0,
2988832,0,100.0,R,2435,visa,204.0,anonymous.com
2988833,0,108.95,W,9500,visa,204.0,gmail.com
2988834,0,227.82,W,7919,mastercard,110.0,
2988835,0,150.0,W,15007,visa,327.0,anonymous.com
2988836,0,112.99,W,18132,mastercard,272.0,gmail.com
2988837,0,87.0,W,7919,mastercard,181.0,
2988838,0,57.95,W,7919,mastercard,299.0,gmail.com
2988839,0,664.0,W,6872,visa,441.0,gmail.com
2988840,0,35.95,W,11401,mastercard,204.0,yahoo.com
2988841,0,39.0,W,7919,mastercard,204.0,
2988842,0,92.0,W,11282,visa,441.0,gmail.com
2988843,0,108.37,W,10776,visa,158.0,
2988844,0,50.0,R,2616,discover,441.0,hotmail.com
2988845,0,50.0,W,16972,visa,269.0,gmail.com
2988846,0,37.0,W,10049,visa,191.0,gmail.com
2988847,0,100.0,W,7919,mastercard,441.0,yahoo.com
2988848,0,150.0,W,11207,visa,325.0,
2988849,0,50.0,W,13780,visa,441.0,gmail.com
2988850,0,70.0,W,7826,mastercard,325.0,gmail.com
2988851,0,117.0,W,13234,visa,204.0,yahoo.com
2988852,0,50.0,W,11839,visa,123.0,
2988853,0,49.0,W,16632,mastercard,441.0,
2988854,0,878.37,W,6666,mastercard,387.0,anonymous.com
2988855,0,200.0,R,16075,mastercard,325.0,juno.com
2988856,0,245.0,W,15497,visa,387.0,gmail.com
2988857,0,226.0,W,9500,visa,272.0,aol.com
2988858,0,107.95,W,17067,mastercard,205.0,
2988859,0,40.0,W,9500,visa,272.0,gmail.com
2988860,0,39.0,W,7919,mastercard,204.0,
2988861,0,60.0,W,13780,visa,441.0,aol.com
2988862,0,65.0,W,1764,visa,315.0,sbcglobal.net
2988863,0,100.0,H,16659,visa,191.0,gmail.com
2988864,0,47.95,W,13481,mastercard,325.0,
2988865,0,40.0,W,13597,visa,191.0,yahoo.com
2988866,0,10.0,W,13455,mastercard,231.0,
2988867,0,20.95,W,8528,visa,251.0,
2988868,0,125.0,W,3094,visa,191.0,
2988869,0,75.0,H,6542,visa,324.0,verizon.net
2988870,0,49.0,W,7919,mastercard,272.0,yahoo.com
2988871,0,226.0,W,15063,visa,310.0,yahoo.com
2988872,0,50.0,W,7919,mastercard,325.0,
2988873,0,100.0,W,8225,mastercard,264.0,yahoo.com
2988874,0,75.0,W,14628,visa,184.0,gmail.com
2988875,0,75.0,H,13844,visa,324.0,verizon.net
2988876,0,500.0,W,7919,mastercard,325.0,yahoo.com
2988877,0,213.0,W,17188,visa,299.0,aol.com
2988878,0,360.0,W,10895,visa,485.0,yahoo.com
2988879,0,77.0,W,13780,visa,441.0,aol.com
2988880,0,200.0,R,1365,american express,204.0,bellsouth.net
2988881,0,100.0,W,7826,mastercard,325.0,gmail.com
2988882,0,200.0,W,3277,visa,231.0,
2988883,0,25.0,W,14179,mastercard,143.0,gmail.com
2988884,0,30.95,W,16562,mastercard,327.0,gmail.com
2988885,0,120.0,W,12686,visa,498.0,
2988886,0,30.089,C,15885,visa,,hotmail.com
2988887,0,117.0,W,17188,visa,299.0,gmail.com
2988888,0,190.0,W,9527,visa,428.0,yahoo.com
2988889,0,150.0,H,16659,visa,299.0,gmail.com
2988890,0,426.84,W,15651,visa,330.0,
2988891,0,150.0,W,13108,visa,191.0,gmail.com
2988892,0,20.0,W,7919,mastercard,315.0,gmail.com
2988893,0,50.0,H,6019,visa,272.0,comcast.net
2988894,0,200.0,R,1365,american express,204.0,bellsouth.net
2988895,0,50.0,W,10838,visa,205.0,
2988896,0,36.95,W,17188,visa,299.0,hotmail.com
2988897,0,20.95,W,10112,visa,436.0,ymail.com
2988898,0,100.0,W,10057,mastercard,441.0,
2988899,0,400.0,W,8117,visa,327.0,yahoo.com
2988900,0,206.0,W,7919,mastercard,272.0,gmail.com
2988901,0,150.0,W,10447,visa,315.0,gmail.com
2988902,0,25.0,H,10616,visa,123.0,hotmail.com
2988903,0,60.0,W,3799,mastercard,231.0,
2988904,0,117.0,W,11286,mastercard,177.0,yahoo.com
2988905,0,50.0,H,10616,visa,310.0,gmail.com
2988906,0,335.0,W,2803,visa,123.0,yahoo.com
2988907,0,265.0,W,9500,visa,184.0,yahoo.com
2988908,0,397.5,W,15497,visa,299.0,gmail.com
2988909,0,209.95,W,14170,visa,203.0,anonymous.com
2988910,0,425.0,W,12932,visa,325.0,gmail.com
2988911,0,150.0,W,4436,visa,494.0,gmail.com
2988912,0,57.95,W,7508,visa,310.0,
2988913,0,30.0,W,6237,visa,299.0,gmail.com
2988914,0,49.0,W,14092,visa,308.0,gmail.com
2988915,0,82.95,W,11849,visa,330.0,gmail.com
2988916,0,20.0,W,12544,visa,476.0,
2988917,0,25.95,W,12807,visa,337.0,yahoo.com
2988918,0,150.0,W,15484,visa,433.0,hotmail.com
2988919,0,100.0,W,15813,visa,441.0,yahoo.com
2988920,0,52.95,W,10057,mastercard,502.0,gmail.com
2988921,0,77.0,W,3818,mastercard,272.0,
2988922,0,15.0,H,3821,mastercard,126.0,icloud.com
2988923,0,40.0,W,12686,visa,315.0,
2988924,0,107.95,W,14170,visa,203.0,anonymous.com
2988925,0,103.97,W,9966,mastercard,264.0,gmail.com
2988926,0,1024.04,W,5938,visa,308.0,gmail.com
2988927,0,49.0,W,10960,mastercard,191.0,gmail.com
2988928,0,25.95,W,11516,mastercard,269.0,
2988929,0,59.0,W,3546,mastercard,181.0,
2988930,0,25.0,S,11735,visa,325.0,
2988931,0,117.0,W,7919,mastercard,143.0,yahoo.com
2988932,0,57.95,W,15385,mastercard,441.0,outlook.com
2988933,0,50.0,H,15063,visa,299.0,sbcglobal.net
2988934,0,29.0,W,3040,visa,264.0,
2988935,0,200.0,R,18132,mastercard,476.0,anonymous.com
2988936,0,30.95,W,11218,visa,184.0,gmail.com
2988937,0,160.65,W,7919,mastercard,110.0,gmail.com
2988938,0,25.0,S,11735,visa,325.0,
2988939,0,110.0,W,12695,visa,330.0,aol.com
2988940,0,50.0,H,13469,mastercard,441.0,gmail.com
2988941,0,125.0,W,15066,mastercard,126.0,aol.com
2988942,0,60.0,W,18132,mastercard,476.0,yahoo.com
2988943,0,100.0,W,6862,mastercard,181.0,yahoo.com
2988944,0,59.0,W,14858,visa,325.0,yahoo.com
2988945,0,72.95,W,10004,visa,315.0,
2988946,0,470.95,W,11653,mastercard,337.0,gmail.com
2988947,0,97.0,W,2377,visa,264.0,gmail.com
2988948,0,25.0,W,7585,visa,191.0,yahoo.com
2988949,0,505.95,W,13780,visa,441.0,gmail.com
2988950,0,17.764,C,15885,visa,,gmail.com
2988951,0,450.0,W,11371,mastercard,325.0,roadrunner.com
2988952,0,49.0,W,5751,mastercard,264.0,yahoo.com
2988953,0,27.31,C,15885,visa,,gmail.com
2988954,0,100.0,W,12620,mastercard,498.0,gmail.com
2988955,0,100.0,W,13719,visa,272.0,gmail.com
2988956,0,50.0,W,14665,visa,184.0,yahoo.com
2988957,0,226.0,W,15063,visa,337.0,msn.com
2988958,0,107.95,W,8606,mastercard,441.0,gmail.com
2988959,0,57.95,W,2773,visa,310.0,gmail.com
2988960,0,311.95,W,8528,visa,191.0,
2988961,0,171.0,W,4436,visa,494.0,gmail.com
2988962,0,72.95,W,10004,visa,220.0,
2988963,0,60.0,W,11925,visa,512.0,gmail.com
2988964,0,77.95,W,14280,visa,315.0,
2988965,0,15.226,C,9300,visa,,gmail.com
2988966,1,900.0,W,17635,visa,325.0,
2988967,0,50.0,H,2790,visa,203.0,gmail.com
2988968,0,180.0,W,4067,mastercard,325.0,
2988969,0,62.95,W,7919,mastercard,143.0,gmail.com
2988970,0,2269.0,W,18375,visa,315.0,gmail.com
2988971,0,59.0,W,9500,visa,204.0,
2988972,0,34.0,W,7585,visa,191.0,
2988973,0,451.21,W,10616,visa,327.0,gmail.com
2988974,0,75.0,W,9257,mastercard,272.0,yahoo.com
2988975,0,200.0,W,2781,visa,264.0,gmail.com
2988976,0,117.0,W,9500,visa,204.0,yahoo.com
2988977,0,100.0,W,15687,visa,184.0,verizon.net
2988978,0,100.0,W,3148,visa,272.0,
2988979,0,44.5,W,14858,visa,325.0,gmail.com
2988980,0,100.0,W,18132,mastercard,337.0,aol.com
2988981,0,120.0,W,17480,visa,299.0,yahoo.com
2988982,0,107.95,W,7005,visa,310.0,yahoo.com
2988983,0,27.31,C,15885,visa,,gmail.com
2988984,0,65.0,W,9500,visa,325.0,
2988985,0,107.95,W,2261,visa,143.0,yahoo.com
2988986,0,72.95,W,15597,visa,220.0,
2988987,0,524.0,W,12590,visa,325.0,yahoo.com
2988988,0,75.102,C,17820,mastercard,,gmail.com
2988989,0,44.0,W,5492,visa,441.0,
2988990,0,129.97,W,4806,visa,315.0,gmail.com
2988991,0,27.31,C,15885,visa,,gmail.com
2988992,1,994.0,W,17635,visa,325.0,
2988993,0,100.0,W,9500,visa,204.0,yahoo.com
2988994,0,250.0,R,6892,visa,170.0,yahoo.com
2988995,0,352.09,W,16081,visa,441.0,
2988996,0,185.95,W,4090,visa,310.0,
2988997,0,150.0,R,10486,mastercard,184.0,me.com
2988998,0,30.0,W,7323,visa,170.0,gmail.com
2988999,0,30.0,W,1546,visa,494.0,gmail.com
2989000,1,40.24,C,1976,visa,,hotmail.com
2989001,0,51.5,W,16883,visa,272.0,gmail.com
2989002,0,113.952,C,16578,visa,,anonymous.com
2989003,0,50.0,H,9500,visa,204.0,hotmail.com
2989004,0,151.0,W,7919,mastercard,272.0,
2989005,0,40.0,W,10447,visa,315.0,
2989006,0,100.0,W,1870,visa,337.0,
2989007,1,59.0,W,7826,mastercard,387.0,
2989008,0,34.95,W,12501,visa,204.0,
2989009,0,30.95,W,3056,visa,441.0,gmail.com
2989010,0,49.0,W,7919,mastercard,181.0,gmail.com
2989011,0,100.0,W,8613,mastercard,191.0,
2989012,0,115.0,W,10776,visa,337.0,gmail.com
2989013,0,85.95,W,4090,visa,310.0,live.com
2989014,0,107.95,W,12866,visa,330.0,
2989015,0,353.0,W,1444,visa,441.0,gmail.com
2989016,0,40.0,W,18132,mastercard,476.0,yahoo.com
2989017,0,300.0,W,15205,visa,315.0,gmail.com
2989018,0,335.0,W,7005,visa,310.0,yahoo.com
2989019,0,60.0,W,10750,visa,204.0,
2989020,0,160.95,W,10838,visa,205.0,
2989021,0,874.95,W,15066,mastercard,472.0,gmail.com
2989022,0,117.0,W,17910,mastercard,327.0,
2989023,0,100.0,W,1342,mastercard,325.0,
2989024,0,125.0,W,7919,mastercard,327.0,
2989025,0,209.95,W,4067,mastercard,325.0,
2989026,0,250.0,W,2302,visa,387.0,anonymous.com
2989027,0,27.31,C,15885,visa,,gmail.com
2989028,0,20.0,W,9500,visa,433.0,yahoo.com
2989029,0,250.0,R,12544,visa,476.0,gmail.com
2989030,0,63.95,W,7919,mastercard,123.0,ymail.com
2989031,0,59.0,W,6877,visa,476.0,
2989032,0,30.0,W,2261,visa,143.0,
2989033,0,68.44,W,7508,visa,110.0,yahoo.com
2989034,0,57.95,W,8732,mastercard,433.0,
2989035,0,26.25,W,16632,mastercard,158.0,
2989036,0,40.0,W,11366,visa,315.0,
2989037,0,147.26,W,15930,visa,158.0,gmail.com
2989038,0,40.0,W,18132,mastercard,476.0,yahoo.com
2989039,0,127.365,C,7794,mastercard,,hotmail.com
2989040,0,70.0,W,16075,mastercard,325.0,
2989041,1,100.0,W,15678,mastercard,143.0,
2989042,0,210.0,W,7025,visa,448.0,
2989043,0,146.0,W,7919,mastercard,204.0,hotmail.com
2989044,0,15.0,W,7919,mastercard,203.0,
2989045,0,39.0,W,12544,visa,441.0,anonymous.com
2989046,0,42.95,W,10313,visa,469.0,
2989047,0,77.0,W,7919,mastercard,231.0,gmail.com
2989048,0,146.0,W,15066,mastercard,325.0,aol.com
2989049,0,85.0,W,7919,mastercard,327.0,
2989050,0,300.0,W,15205,visa,315.0,gmail.com
2989051,0,159.95,W,15851,mastercard,327.0,gmail.com
2989052,0,107.95,W,10057,mastercard,203.0,yahoo.com
2989053,0,24.5,W,9992,mastercard,330.0,gmail.com
2989054,0,40.0,W,7826,mastercard,184.0,yahoo.com
2989055,0,20.18,C,13832,mastercard,,outlook.com
2989056,0,75.0,W,8765,mastercard,191.0,
2989057,0,335.0,W,7919,mastercard,264.0,hotmail.com
2989058,0,1679.95,W,6174,visa,387.0,anonymous.com
2989059,1,100.0,W,12592,visa,204.0,hotmail.com
2989060,0,25.95,W,10616,visa,264.0,gmail.com
2989061,0,50.0,W,14102,mastercard,325.0,
2989062,0,59.0,W,7919,mastercard,315.0,
2989063,0,35.95,W,12442,visa,264.0,gmail.com
2989064,0,15.95,W,16085,visa,264.0,gmail.com
2989065,0,107.95,W,12544,visa,476.0,gmail.com
2989066,0,5.0,S,1675,visa,330.0,
2989067,0,50.0,H,1444,visa,387.0,yahoo.com
2989068,0,85.192,C,15885,visa,,gmail.com
2989069,0,34.0,W,15651,visa,330.0,gmail.com
2989070,0,50.0,S,12544,visa,191.0,
2989071,0,58.95,W,5291,visa,204.0,yahoo.com
2989072,0,107.95,W,3056,visa,444.0,aol.com
2989073,0,45.95,W,12260,visa,203.0,comcast.net
2989074,0,26.95,W,3295,visa,498.0,gmail.com
2989075,0,209.95,W,9206,visa,337.0,
2989076,0,117.0,W,12695,visa,325.0,anonymous.com
2989077,0,300.0,W,10112,visa,177.0,gmail.com
2989078,0,67.95,W,15757,visa,299.0,
2989079,0,213.0,W,11919,mastercard,325.0,yahoo.com
2989080,1,117.0,W,12592,visa,204.0,gmail.com
2989081,0,47.95,W,7815,mastercard,123.0,anonymous.com
2989082,0,100.0,W,7919,mastercard,177.0,
2989083,0,311.86,W,10616,visa,315.0,yahoo.com
2989084,0,50.0,W,13481,mastercard,330.0,
2989085,0,70.0,W,9790,mastercard,315.0,yahoo.com
2989086,0,49.0,W,12839,visa,264.0,gmail.com
2989087,0,716.32,W,2772,visa,315.0,gmail.com
2989088,0,129.95,W,12839,visa,264.0,yahoo.com
2989089,0,53.97,W,17933,visa,194.0,yahoo.com
2989090,0,293.95,W,4067,mastercard,123.0,
2989091,0,100.0,H,10616,visa,448.0,comcast.net
2989092,0,200.0,W,1546,visa,204.0,gmail.com
2989093,0,171.0,W,2039,mastercard,253.0,
2989094,0,30.0,W,7919,mastercard,264.0,
2989095,0,25.0,H,16659,visa,184.0,gmail.com
2989096,0,1729.95,W,18132,mastercard,204.0,gmail.com
2989097,0,100.0,H,6908,mastercard,264.0,gmail.com
2989098,0,50.0,S,16659,visa,441.0,
2989099,0,300.0,W,15205,visa,315.0,gmail.com
2989100,0,22.97,W,5751,mastercard,264.0,ymail.com
2989101,0,20.0,W,16115,visa,205.0,
2989102,0,100.0,R,11966,visa,181.0,charter.net
2989103,0,226.0,W,10616,visa,310.0,yahoo.com
2989104,0,117.0,W,8522,visa,220.0,gmail.com
2989105,0,108.95,W,11533,mastercard,204.0,
2989106,0,100.0,R,17416,visa,264.0,anonymous.com
2989107,0,52.5,W,7669,mastercard,299.0,
2989108,0,35.95,W,7919,mastercard,269.0,
2989109,0,31.418,C,9026,visa,,gmail.com
2989110,0,103.97,W,14290,visa,315.0,att.net
2989111,0,226.0,W,15813,visa,441.0,gmail.com
2989112,0,40.0,W,15497,visa,299.0,gmail.com
2989113,0,59.0,W,7919,mastercard,191.0,
2989114,0,53.97,W,7919,mastercard,191.0,
2989115,0,159.95,W,7676,visa,512.0,charter.net
2989116,1,250.0,R,6053,mastercard,184.0,gmail.com
2989117,0,186.0,W,13290,visa,269.0,
2989118,0,160.95,W,15757,visa,264.0,gmail.com
2989119,0,30.0,W,11359,visa,269.0,
2989120,0,31.95,W,11157,visa,191.0,gmail.com
2989121,0,20.0,W,9500,visa,126.0,gmail.com
2989122,0,40.0,W,6542,visa,324.0,hotmail.com
2989123,0,423.89,W,18334,visa,226.0,
2989124,0,64.649,C,3154,mastercard,,hotmail.com
2989125,0,34.0,W,9500,visa,330.0,gmail.com
2989126,0,40.0,W,7861,visa,204.0,att.net
2989127,0,20.0,S,5909,american express,330.0,
2989128,0,75.0,H,18375,visa,184.0,verizon.net
2989129,0,25.0,H,7585,visa,315.0,anonymous.com
2989130,0,49.0,W,12839,visa,264.0,
2989131,0,171.0,W,7919,mastercard,220.0,hotmail.com
2989132,0,425.95,W,6554,visa,272.0,anonymous.com
2989133,0,49.95,W,16485,visa,330.0,
2989134,0,154.97,W,14661,visa,184.0,yahoo.com
2989135,0,30.0,W,1070,mastercard,476.0,gmail.com
2989136,0,50.0,W,10967,mastercard,191.0,
2989137,0,173.0,W,2781,visa,264.0,gmail.com
2989138,0,54.0,W,1663,visa,123.0,gmail.com
2989139,0,317.5,W,15107,visa,204.0,gmail.com
2989140,0,100.0,W,9175,visa,325.0,yahoo.com
2989141,0,26.403,C,13413,visa,,hotmail.com
2989142,0,160.0,W,12695,visa,325.0,
2989143,0,100.0,W,10057,mastercard,269.0,yahoo.com
2989144,0,49.0,W,7861,visa,204.0,
2989145,0,311.95,W,16521,mastercard,492.0,icloud.com
2989146,0,57.95,W,13481,mastercard,330.0,
2989147,0,60.0,W,7207,visa,204.0,gmail.com
2989148,0,35.95,W,2601,visa,441.0,
2989149,0,35.95,W,9485,visa,315.0,
2989150,0,140.95,W,1906,mastercard,325.0,gmail.com
2989151,0,100.0,H,16659,visa,325.0,verizon.net
2989152,0,97.95,W,6489,visa,494.0,gmail.com
2989153,0,141.0,W,7919,mastercard,330.0,gmail.com
2989154,0,105.95,W,18132,mastercard,494.0,
2989155,0,59.0,W,7919,mastercard,512.0,
2989156,0,20.0,W,12583,mastercard,126.0,gmail.com
2989157,0,34.0,W,15280,mastercard,191.0,
2989158,0,30.0,W,1070,mastercard,476.0,gmail.com
2989159,0,327.89,W,1724,visa,126.0,
2989160,0,139.95,W,7919,mastercard,299.0,
2989161,0,500.0,W,12037,mastercard,231.0,comcast.net
2989162,0,80.117,C,9633,visa,,hotmail.com
2989163,0,117.0,W,17480,visa,512.0,
2989164,0,50.0,H,7815,mastercard,123.0,gmail.com
2989165,0,311.95,W,12839,visa,264.0,rocketmail.com
2989166,0,39.0,W,6369,visa,384.0,gmail.com
2989167,0,48.95,W,14290,visa,225.0,live.com
2989168,0,43.382,C,7493,visa,,gmail.com
2989169,0,50.0,H,6481,visa,337.0,gmail.com
2989170,0,864.95,W,3682,visa,143.0,gmail.com
2989171,0,87.0,W,7919,mastercard,181.0,
2989172,0,60.0,W,7919,mastercard,315.0,yahoo.com
2989173,0,59.0,W,16132,visa,299.0,
2989174,0,16.918,C,9633,visa,,hotmail.com
2989175,0,644.95,W,15066,mastercard,204.0,verizon.net
2989176,0,26.403,C,13413,visa,,hotmail.com
2989177,0,34.5,W,5653,visa,204.0,yahoo.com
2989178,0,40.0,H,12544,visa,494.0,gmail.com
2989179,0,25.95,W,8190,visa,205.0,gmail.com
2989180,0,107.95,W,1284,visa,264.0,
2989181,0,200.0,W,10486,mastercard,170.0,comcast.net
2989182,0,35.95,W,11131,visa,485.0,yahoo.com
2989183,0,57.95,W,12544,visa,337.0,gmail.com
2989184,0,57.95,W,10057,mastercard,123.0,gmail.com
2989185,0,400.0,W,4424,mastercard,325.0,anonymous.com
2989186,0,186.0,W,7919,mastercard,143.0,gmail.com
2989187,0,146.0,W,7919,mastercard,325.0,
2989188,0,204.5,W,7207,visa,204.0,yahoo.com
2989189,0,5.0,S,10616,visa,299.0,
2989190,0,57.0,W,4806,visa,315.0,yahoo.com
2989191,0,700.0,W,12544,visa,494.0,
2989192,0,113.0,W,8965,visa,433.0,yahoo.com
2989193,0,39.0,W,11359,visa,269.0,
2989194,0,30.0,H,16075,mastercard,177.0,anonymous.com
2989195,0,57.95,W,4702,mastercard,476.0,
2989196,0,54.0,W,14191,mastercard,205.0,yahoo.com
2989197,0,24.5,W,3090,visa,325.0,gmail.com
2989198,0,63.97,W,7919,mastercard,315.0,yahoo.com
2989199,0,117.0,W,6238,mastercard,476.0,bellsouth.net
2989200,0,45.95,W,5970,visa,512.0,gmail.com
2989201,0,120.0,H,3367,visa,472.0,gmail.com
2989202,0,110.0,S,10616,visa,191.0,
2989203,0,335.0,W,12839,visa,264.0,
2989204,0,161.0,W,2779,visa,325.0,aol.com
2989205,0,117.0,W,12544,visa,476.0,outlook.com
2989206,0,75.0,W,8900,visa,231.0,
2989207,0,54.5,W,7664,visa,264.0,gmail.com
2989208,0,200.0,W,7919,mastercard,204.0,
2989209,0,75.0,W,8900,visa,231.0,gmail.com
2989210,0,107.95,W,7664,visa,264.0,
2989211,0,250.0,W,10856,visa,264.0,yahoo.com
2989212,0,107.95,W,12571,visa,420.0,hotmail.com
2989213,0,120.0,H,18268,visa,472.0,gmail.com
2989214,0,235.0,W,13178,visa,325.0,gmail.com
2989215,0,25.95,W,12839,visa,264.0,gmail.com
2989216,0,50.0,W,2803,visa,330.0,gmail.com
2989217,0,20.0,W,12583,mastercard,126.0,gmail.com
2989218,0,80.0,W,11218,visa,184.0,yahoo.com
2989219,0,209.95,W,3958,visa,494.0,comcast.net
2989220,0,30.95,W,7919,mastercard,299.0,
2989221,0,107.95,W,14080,visa,264.0,
2989222,0,141.0,W,12291,visa,325.0,gmail.com
2989223,0,209.95,W,3121,visa,494.0,comcast.net
2989224,0,75.0,W,3898,visa,181.0,hotmail.com
2989225,0,29.969,C,3867,visa,,outlook.com
2989226,0,50.0,W,9500,visa,330.0,yahoo.com
2989227,0,40.0,W,7919,mastercard,485.0,yahoo.com
2989228,0,59.0,W,17188,visa,310.0,
2989229,0,59.0,W,7919,mastercard,191.0,
2989230,0,60.0,W,4921,visa,184.0,comcast.net
2989231,0,57.95,W,7919,mastercard,272.0,
2989232,0,57.95,W,4090,visa,310.0,anonymous.com
2989233,0,57.95,W,4436,visa,330.0,gmail.com
2989234,0,311.95,W,12037,mastercard,231.0,yahoo.com
2989235,0,200.0,W,12544,visa,494.0,
2989236,0,482.67,W,15066,mastercard,226.0,gmail.com
2989237,0,117.0,W,10859,mastercard,251.0,att.net
2989238,0,117.0,W,14649,visa,476.0,
2989239,0,117.0,W,14079,mastercard,325.0,gmail.com
2989240,0,67.95,W,15986,mastercard,315.0,yahoo.com
2989241,0,117.0,W,12747,mastercard,325.0,icloud.com
2989242,0,210.95,W,7919,mastercard,126.0,aol.com
2989243,0,592.5,W,1546,visa,204.0,yahoo.com
2989244,0,300.0,W,7919,mastercard,181.0,
2989245,0,131.0,W,9303,visa,476.0,gmail.com
2989246,0,57.95,W,1444,visa,231.0,anonymous.com
2989247,0,100.0,W,11900,visa,191.0,outlook.com
2989248,0,63.97,W,14661,visa,494.0,
2989249,0,50.0,H,15757,visa,299.0,anonymous.com
2989250,0,108.5,W,7919,mastercard,325.0,
2989251,0,29.5,W,7911,mastercard,441.0,gmail.com
2989252,0,120.0,W,8468,mastercard,126.0,yahoo.com
2989253,0,77.0,W,7919,mastercard,191.0,
2989254,0,107.95,W,15280,mastercard,191.0,yahoo.com
2989255,0,60.0,W,2071,mastercard,315.0,gmail.com
2989256,0,335.0,W,1333,visa,485.0,hotmail.com
2989257,0,87.95,W,12839,visa,264.0,gmail.com
2989258,0,49.0,W,18132,mastercard,184.0,gmail.com
2989259,0,117.0,W,9175,visa,325.0,verizon.net
2989260,0,50.0,H,15757,visa,299.0,anonymous.com
2989261,0,77.0,W,6793,visa,231.0,gmail.com
2989262,0,29.0,W,13089,mastercard,272.0,yahoo.com
2989263,0,100.0,R,9500,visa,251.0,gmail.com
2989264,0,1129.95,W,7438,mastercard,181.0,gmail.com
2989265,0,100.0,W,2803,visa,204.0,
2989266,0,1427.29,W,10616,visa,330.0,aol.com
2989267,0,92.0,W,12570,visa,272.0,
2989268,0,47.95,W,18370,visa,191.0,yahoo.com
2989269,0,107.95,W,9749,visa,231.0,
2989270,0,42.95,W,1577,visa,512.0,gmail.com
2989271,0,50.0,H,17188,visa,310.0,cox.net
2989272,0,482.67,W,12592,visa,226.0,gmail.com
2989273,0,136.99,W,5577,visa,181.0,netzero.net
2989274,0,117.0,W,18370,visa,191.0,gmail.com
2989275,0,1100.2,W,2803,visa,299.0,aol.com
2989276,0,57.95,W,6908,mastercard,264.0,yahoo.com
2989277,0,50.0,W,4578,mastercard,204.0,aol.com
2989278,0,268.02,W,12581,visa,264.0,gmail.com
2989279,0,55.45,W,7664,visa,264.0,gmail.com
2989280,0,200.0,R,15586,visa,264.0,anonymous.com
2989281,0,129.97,W,12544,visa,184.0,aol.com
2989282,0,944.0,W,6470,visa,299.0,aol.com
2989283,0,58.95,W,9400,mastercard,315.0,yahoo.com
2989284,0,97.0,W,7919,mastercard,485.0,outlook.com
2989285,0,59.0,W,2263,visa,330.0,yahoo.com
2989286,0,160.0,W,11814,mastercard,191.0,anonymous.com
2989287,0,40.0,W,8394,visa,325.0,aol.com
2989288,0,280.0,W,4436,visa,441.0,
2989289,0,107.95,W,11925,visa,512.0,
2989290,0,100.0,R,11234,mastercard,264.0,yahoo.com
2989291,0,100.0,R,9500,visa,251.0,gmail.com
2989292,0,150.0,R,4436,visa,272.0,gmail.com
2989293,0,68.5,W,1342,mastercard,325.0,
2989294,0,20.0,H,12695,visa,126.0,hotmail.com
2989295,0,59.0,W,7919,mastercard,441.0,gmail.com
2989296,0,65.0,W,12718,mastercard,264.0,
2989297,0,92.0,W,7919,mastercard,299.0,gmail.com
2989298,0,25.0,W,7664,visa,264.0,
2989299,0,40.0,W,11359,visa,269.0,
2989300,0,25.0,H,16659,visa,476.0,anonymous.com
2989301,0,209.95,W,2487,visa,337.0,comcast.net
2989302,1,146.0,W,12422,mastercard,272.0,gmail.com
2989303,0,250.0,R,1724,visa,225.0,hotmail.com
2989304,0,213.0,W,7919,mastercard,264.0,gmail.com
2989305,0,87.95,W,2646,visa,299.0,yahoo.com
